kind,subkind,package,file,line,method,type_related,verdict,reachability,detail,review_note,snippet
op,orElse,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,171,normalize,False,,,,,model.findLegacyMapping(md.qualifiedName()).orElse(md);
catch,RETHROW,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,179,normalize,False,,,ModelException e,,"{ if (wallSink == null || e.element() == null) { throw e; } wallSink.putIfAbsent(e.element(), String.valueOf(e.getMessage()).split(""\n"")[0]); }"
catch,RETHROW,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,193,normalize,False,,,ModelException e,,"{ if (wallSink == null || e.element() == null) { throw e; } wallSink.putIfAbsent(e.element(), String.valueOf(e.getMessage()).split(""\n"")[0]); }"
catch,RETHROW,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,221,withElement,True,,,ModelException e,,"{ if (e.element() != null) { throw e; } throw new ModelException(e.phase(), e.getMessage(), elementFqn); }"
throw,USER:ModelException,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,225,withElement,False,,,USER,,"throw new ModelException(e.phase(), e.getMessage(), elementFqn);"
catch,RETHROW,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,226,withElement,True,,,"com.legend.error.NotImplementedException
                | com.legend.error.MappingResolutionException e",,"{ // DELIBERATE walls get element attribution too — a module // compile's drop-and-wall needs the identity. Genuine bugs // (NPE, ISE) stay RAW: they must fail the build, never // silently wall an element away. throw new ModelException( com"
throw,USER:ModelException,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,232,withElement,False,,,USER,,throw new ModelException(
catch,SWALLOWED,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,313,normalizeMapping,False,,,NotImplementedException | ModelException e,,"{ // per-SET fault isolation, same trade as per-class model.mappingPoisons.putIfAbsent( md.qualifiedName() + ""::"" + cm.className() + ""["" + setIdOf(cm) + ""]"", String.valueOf(e.getMessage())); }"
catch,SWALLOWED,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,326,normalizeMapping,False,,,"NotImplementedException
                    | ModelException e",,"{ // PER-CLASS fault isolation: one class mapping using a // roadmap feature must not sink the whole mapping. The // binding is withheld; fetching THIS class raises the // recorded reason (loud at use, never silent). // DELIBERATE TRADE (au"
op,getOrDefault,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,390,normalizeMapping,False,,,,,"|| defCount.getOrDefault(rcm.className(), 0) != 1"
catch,SWALLOWED,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,398,normalizeMapping,False,,,NotImplementedException | ModelException e,,"{ model.mappingPoisons.put( md.qualifiedName() + ""::"" + rcm.className(), String.valueOf(e.getMessage())); continue; }"
catch,RETHROW,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,420,normalizeMapping,False,,,NotImplementedException | ModelException e,,{ // PER-ASSOCIATION fault isolation (mirrors the per-class arm // above): one XStore/ModelJoin association on roadmap // machinery must not sink the whole mapping — the class // bindings stay queryable; navigating THIS association // raise
op,orElse,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,434,normalizeMapping,False,,,in_catch,,".orElse(am.associationName()),"
op,orElse,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,443,normalizeMapping,False,,,,,".orElse(am.associationName()), fn.qualifiedName()));"
throw,USER:ModelException,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,537,liftAssocInline,False,,,USER,,"throw new ModelException(LegendCompileException.Phase.NORMALIZE,"
throw,USER:ModelException,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,543,liftAssocInline,False,,,USER,,"throw new ModelException(LegendCompileException.Phase.NORMALIZE,"
op,orElseThrow,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,549,liftAssocInline,False,,,,,".orElseThrow(() -> new ModelException(LegendCompileException.Phase.NORMALIZE,"
comment,default,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,574,,True,,,javadoc,,"/** * The set-implementation ID of a class mapping: the explicit * {@code [id]}, else the class FQN with {@code ::} &rarr; {@code _} * &mdash; the engine's default ({@code HelperMappingBuilder * .getClassMappingId}); corpus mappings referen"
op,notnull_ternary,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,583,setIdOf,True,,,,,"return cm.setId() != null ? cm.setId() : cm.className().replace(""::"", ""_"");"
comment,default,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,586,,True,,,javadoc,,"/** * Rewrite the condition's target-side reads ({@code $t.COL}) to the * member-suffixed spelling ({@code $t.COL_<ord>}), collecting * physical&rarr;suffixed names. Closed vocabulary, loud default — * join conditions are comparisons/boolea"
comment,fallback,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,659,,False,,,line,,// fallbacks).
throw,INTERNAL_CUSTOM:NotImplementedException,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,660,resolveExtends,False,,,INTERNAL_CUSTOM,,throw new NotImplementedException(
op,orElse,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,679,collectIncludedSetIds,False,,,,,model.findLegacyMapping(inc.mappingPath()).orElse(null);
throw,USER:ModelException,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,712,flattenExtends,False,,,USER,,"throw new ModelException(LegendCompileException.Phase.NORMALIZE,"
throw,USER:ModelException,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,718,flattenExtends,False,,,USER,,"throw new ModelException(LegendCompileException.Phase.NORMALIZE,"
throw,INTERNAL_CUSTOM:NotImplementedException,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,724,flattenExtends,False,,,INTERNAL_CUSTOM,,throw new NotImplementedException(
op,notnull_ternary,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,729,flattenExtends,False,,,,,ClassMapping.Relational flatParent = parentRcm.extendsSetId() != null
op,notnull_ternary,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,760,flattenExtends,False,,,,,"child.mainTable() != null ? child.mainTable() : flatParent.mainTable(),"
op,notnull_ternary,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,761,flattenExtends,False,,,,,"child.filter() != null ? child.filter() : flatParent.filter(),"
op,isEmpty_ternary,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,763,flattenExtends,False,,,,,!child.groupBy().isEmpty() ? child.groupBy()
op,isEmpty_ternary,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,765,flattenExtends,False,,,,,!child.primaryKey().isEmpty()
op,instanceof_else_default,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,776,flattenExtends,False,,,,,return t instanceof TypeExpression.NameRef nr ? nr.name() : null;
throw,USER:ModelException,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,804,walkM2MChain,False,,,USER,,"throw new ModelException(LegendCompileException.Phase.NORMALIZE,"
op,orElseThrow,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,886,routedTargetGainsOperation,False,,,,,"ClassDefinition owner = model.findClass(rcm.className()).orElseThrow(() -> new IllegalStateException(""F7.8: class unresolved at MappingNormalizer#1 (this default NEVER fi"
throw,USER:ModelException,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,996,putRelationCols,True,,,USER,,throw new ModelException(
op,orElseThrow,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,1013,putRelationCols,True,,,,,.orElseThrow(() -> new ModelException(
throw,USER:ModelException,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,1021,putRelationCols,True,,,USER,,throw new ModelException(
op,notnull_ternary,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,1035,putRelationCols,True,,,,,ValueSpecification read = c.expr() != null
throw,INTERNAL_CUSTOM:NotImplementedException,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,1074,relationFunctionPipeline,True,,,INTERNAL_CUSTOM,,throw new NotImplementedException(
throw,INTERNAL_CUSTOM:NotImplementedException,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,1079,relationFunctionPipeline,True,,,INTERNAL_CUSTOM,,throw new NotImplementedException(
op,orElseThrow,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,1099,synthesizeXStoreMapping,False,,,,,AssociationDefinition ad = model.findAssociation(xs.associationName()).orElseThrow();
throw,USER:ModelException,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,1122,synthesizeXStoreMapping,False,,,USER,,throw new ModelException(
throw,USER:ModelException,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,1141,synthesizeXStoreMapping,False,,,USER,,throw new ModelException(
throw,INTERNAL_CUSTOM:NotImplementedException,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,1169,synthesizeXStoreMapping,False,,,INTERNAL_CUSTOM,,throw new NotImplementedException(
op,orElseThrow,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,1208,synthesizeModelJoinMapping,True,,,,,AssociationDefinition ad2 = model.findAssociation(mj.associationName()).orElseThrow();
throw,INTERNAL_CUSTOM:NotImplementedException,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,1215,synthesizeModelJoinMapping,True,,,INTERNAL_CUSTOM,,throw new NotImplementedException(
throw,INTERNAL_CUSTOM:NotImplementedException,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,1224,synthesizeModelJoinMapping,False,,,INTERNAL_CUSTOM,,throw new NotImplementedException(
op,instanceof_else_default,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,1230,synthesizeModelJoinMapping,False,,,,,String t0 = p0.type() instanceof TypeExpression.NameRef nr0 ? nr0.name() : null;
op,instanceof_else_default,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,1231,synthesizeModelJoinMapping,False,,,,,String t1 = p1.type() instanceof TypeExpression.NameRef nr1 ? nr1.name() : null;
throw,USER:ModelException,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,1293,synthM2M,False,,,USER,,"throw new ModelException(LegendCompileException.Phase.NORMALIZE,"
throw,USER:ModelException,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,1329,synthM2M,False,,,USER,,"throw new ModelException(LegendCompileException.Phase.NORMALIZE,"
throw,USER:ModelException,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,1339,synthM2M,False,,,USER,,"throw new ModelException(LegendCompileException.Phase.NORMALIZE,"
throw,USER:ModelException,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,1372,m2mPropertyValue,False,,,USER,,"throw new ModelException(LegendCompileException.Phase.NORMALIZE,"
throw,USER:ModelException,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,1379,m2mPropertyValue,True,,,USER,,"throw new ModelException(LegendCompileException.Phase.NORMALIZE,"
op,default_arrow,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,1436,collectColumnsOfTable,True,,,,,default -> {
op,default_arrow,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,1464,collectTargetColumns,False,,,,,default -> {
op,orElseThrow,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,1479,isBitemporalClass,False,,,,,"ClassDefinition cd = model.findClass(classFqn).orElseThrow(() -> new IllegalStateException(""F7.8: class unresolved at MappingNormalizer#3 (this default NEVER fired on the"
op,orElseThrow,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,1506,isTemporalClass,False,,,,,"ClassDefinition cd = model.findClass(classFqn).orElseThrow(() -> new IllegalStateException(""F7.8: class unresolved at MappingNormalizer#4 (this default NEVER fired on the"
throw,INTERNAL_CUSTOM:NotImplementedException,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,1536,nullOfPhysicalKind,True,,,INTERNAL_CUSTOM,,throw new NotImplementedException(
op,null_ternary,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,1555,nullOfDeclaredType,True,,,,,TypeExpression dt = owner == null ? null
throw,INTERNAL_CUSTOM:NotImplementedException,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,1558,nullOfDeclaredType,False,,,INTERNAL_CUSTOM,,throw new NotImplementedException(
op,null_ternary,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,1560,nullOfDeclaredType,True,,,,,"+ (owner == null ? "" (unresolved owner class)"""
op,null_ternary,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,1563,nullOfDeclaredType,True,,,,,"+ (dt == null ? ""unknown"" : ""non-nominal""));"
throw,INTERNAL_CUSTOM:NotImplementedException,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,1590,synthRelational,True,,,INTERNAL_CUSTOM,,throw new NotImplementedException(
op,orElse,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,1605,synthRelational,False,,,,,"vMain.database(), vMain.table()).orElse(null);"
throw,USER:ModelException,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,1636,synthRelational,False,,,USER,,"throw new ModelException(LegendCompileException.Phase.NORMALIZE,"
throw,USER:ModelException,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,1643,synthRelational,False,,,USER,,"throw new ModelException(LegendCompileException.Phase.NORMALIZE,"
comment,default,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,1651,,True,,,line,,// return the CANONICAL name: scope([db]default.personTable) columns
comment,default,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,1652,,True,,,line,,// record 'default.personTable' while join conditions and the store
comment,default,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,1653,,True,,,line,,"// lookup say 'personTable' — the default-schema prefix is spelling,"
comment,default,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,1660,,True,,,javadoc,,"/** 'default.T' and 'T' are the same table — the default-schema prefix * is spelling, not identity. THE one canonicalization site (audit 15: * RelOpTranslator spelled it independently). */"
catch,FALLBACK_RETURN,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,1673,canonicalTable,True,,,ModelException e,,{ return null; }
comment,default,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,1697,,True,,,line,,"// DELIBERATE non-contributors (audit 15: exhaustive, no default —"
comment,default,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,1706,,False,,,line,,// open default never recursed OtherwiseEmbedded — preserved
comment,default,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,1738,,True,,,line,,"// DELIBERATE non-contributors (audit 15: exhaustive, no default):"
op,orElseThrow,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,1773,synthJsonSourceMapping,False,,,,,ClassDefinition cd = model.findClass(rcm.className()).orElseThrow(() ->
comment,fallback,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,1833,,True,,,line,,// MIGRATION fallback for shapes the frame walls on (frameable).
op,notnull_ternary,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,1865,synthViewBackedMapping,False,,,,,FilterMapping mergedFilter = view.filter() != null ? view.filter() : rcm.filter();
comment,fallback,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,1874,,True,,,line,,// VIEW-ON-VIEW on the fallback route: the inferred root may itself
op,orElse,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,1878,synthViewBackedMapping,True,,,,,"model.findView(mainDb, physicalTable).orElse(null);"
comment,fallback,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,1911,,False,,,line,,// silently drop the mapping filter (AGENTS.md: no fallbacks).
throw,INTERNAL_CUSTOM:NotImplementedException,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,1912,layerMappingFilterPreMap,False,,,INTERNAL_CUSTOM,,throw new NotImplementedException(
throw,INTERNAL_JDK:IllegalStateException,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,1920,layerMappingFilterPreMap,False,,,INTERNAL_JDK,,throw new IllegalStateException(
op,orElseThrow,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,1930,layerMappingFilterPreMap,False,,,,,".orElseThrow(() -> new ModelException(LegendCompileException.Phase.NORMALIZE,"
op,notnull_ternary,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,2078,synthTableBackedParts,False,,,,,Pipeline p = new Pipeline(sourceOverride != null ? sourceOverride
comment,fallback,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,2100,,False,,,line,,"// OtherwiseEmbedded eager/fallback bodies, groupBy keys, and"
throw,INTERNAL_CUSTOM:NotImplementedException,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,2150,synthTableBackedParts,False,,,INTERNAL_CUSTOM,,"throw new NotImplementedException(""multi-hop Join PM '"""
op,default_arrow,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,2242,collectMappedColumns,True,,,,,default -> {
op,default_arrow,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,2271,collectExprColumns,False,,,,,"default -> op.children().forEach(x -> collectExprColumns(x, sink));"
comment,fallback,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,2313,,True,,,javadoc,,"/** The ~primaryKey column NAMES (engine resolvePrimaryKey: declared * mapping identity first; the table's PK is only the fallback and is * resolved by the CONSUMER, which has store access). Only plain * ColumnRef entries carry a name — exp"
op,null_ternary,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,2336,declaredPrimaryKeyColumns,False,,,,,TypeExpression t = owner == null ? null
op,instanceof_else_default,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,2338,declaredPrimaryKeyColumns,False,,,,,String name = t instanceof TypeExpression.NameRef nr ? nr.name() : null;
op,notnull_ternary,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,2373,declaredAssertion,True,,,,,String db = cr.databaseName() != null ? cr.databaseName()
op,null_ternary,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,2380,declaredAssertion,True,,,,,String colKind = cd == null ? null : RelationalKinds.pureKindOf(cd.dataType());
op,null_ternary,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,2400,coerceColumnToDeclared,True,,,,,String colKind = cd == null ? null : RelationalKinds.pureKindOf(cd.dataType());
op,default_arrow,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,2423,coerceColumnToDeclared,True,,,,,default -> false;
op,default_arrow,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,2467,coerceColumnToDeclared,True,,,,,default -> null;
op,orElse,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,2504,coerceColumnToDeclared,True,,,,,DatabaseDefinition db = model.findDatabase(dbFqn).orElse(null);
throw,USER:ModelException,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,2543,validatePmNames,False,,,USER,,"throw new ModelException(LegendCompileException.Phase.NORMALIZE,"
op,notnull_ternary,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,2603,translatePmToField,False,,,,,String slot = targetIfMapped != null
op,getOrDefault,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,2604,translatePmToField,False,,,,,? pipeline.navSlotByProp.getOrDefault(
throw,USER:ModelException,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,2668,materializeEmbedded,False,,,USER,,"throw new ModelException(LegendCompileException.Phase.NORMALIZE,"
op,notnull_ternary,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,2672,materializeEmbedded,False,,,,,String innerFqn = innerOverride != null ? innerOverride
op,instanceof_else_default,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,2674,materializeEmbedded,False,,,,,instanceof TypeExpression.NameRef nr ? nr.name() : null;
throw,USER:ModelException,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,2676,materializeEmbedded,False,,,USER,,"throw new ModelException(LegendCompileException.Phase.NORMALIZE,"
throw,USER:ModelException,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,2681,materializeEmbedded,False,,,USER,,"throw new ModelException(LegendCompileException.Phase.NORMALIZE,"
throw,INTERNAL_CUSTOM:NotImplementedException,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,2694,materializeEmbedded,False,,,INTERNAL_CUSTOM,,throw new NotImplementedException(
comment,fallback,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,2714,,False,,,line,,// The pipeline step (legacyNavigate binding the fallback slot) was
throw,USER:ModelException,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,2755,materializeInlineEmbedded,False,,,USER,,"throw new ModelException(LegendCompileException.Phase.NORMALIZE,"
op,orElseThrow,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,2798,applyDirectFilter,False,,,,,"dbFqn, direct.filter().name()).orElseThrow(() -> new ModelException(LegendCompileException.Phase.NORMALIZE,"
op,orElseThrow,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,2822,applyJoinMediatedFilter,False,,,,,"dbFqn, jm.filter().name()).orElseThrow(() -> new ModelException(LegendCompileException.Phase.NORMALIZE,"
throw,INTERNAL_CUSTOM:NotImplementedException,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,2847,applyJoinMediatedFilter,False,,,INTERNAL_CUSTOM,,"throw new NotImplementedException(""mapping ~filter with an"""
op,notnull_ternary,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,2906,mainTableDefOf,False,,,,,LegacyMappingDefinition.TableReference mt = rcm.mainTable() != null
throw,USER:ModelException,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,2922,mainTableDefOf,False,,,USER,,"throw new ModelException(LegendCompileException.Phase.NORMALIZE,"
op,null_ternary,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,2944,translateEnumeratedColumn,True,,,,,"tableScope, defaultTable, p == null ? RelOpTranslator.PipelineView.NONE : p.view());"
op,orElse,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,2965,collectIncludedEnumMappings,True,,,,,model.findLegacyMapping(inc.mappingPath()).orElse(null);
op,notnull_ternary,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,2990,translateEnumeratedSource,True,,,,,String candId = cand.mappingId() != null ? cand.mappingId()
op,orElseThrow,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,2999,translateEnumeratedSource,False,,,,,"ClassDefinition owner = model.findClass(ownerClassFqn).orElseThrow(() -> new IllegalStateException(""F7.8: class unresolved at MappingNormalizer#8 (this default NEVER fire"
op,null_ternary,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,3000,translateEnumeratedSource,False,,,,,TypeExpression propType = owner == null ? null
op,instanceof_else_default,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,3002,translateEnumeratedSource,False,,,,,String enumFqn = propType instanceof TypeExpression.NameRef nr ? nr.name() : null;
throw,USER:ModelException,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,3006,translateEnumeratedSource,False,,,USER,,throw new ModelException(
throw,USER:ModelException,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,3018,translateEnumeratedSource,False,,,USER,,"throw new ModelException(LegendCompileException.Phase.NORMALIZE,"
op,notnull_ternary,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,3019,translateEnumeratedSource,False,,,,,enumMappingId != null
op,orElse,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,3035,translateEnumeratedSource,False,,,,,.map(EnumDefinition::values).orElse(null);
throw,USER:ModelException,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,3039,translateEnumeratedSource,False,,,USER,,throw new ModelException(
throw,USER:ModelException,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,3055,translateEnumeratedSource,False,,,USER,,"throw new ModelException(LegendCompileException.Phase.NORMALIZE, ""Unhandled SourceValue: "" + sv);"
op,null_ternary,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,3059,translateEnumeratedSource,False,,,,,disj = disj == null ? eq
throw,USER:ModelException,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,3063,translateEnumeratedSource,False,,,USER,,"throw new ModelException(LegendCompileException.Phase.NORMALIZE,"
op,notnull_ternary,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,3139,resolveViewRefsInJoin,False,,,,,"var view = model.findView(cr.databaseName() != null ? cr.databaseName() : db,"
op,orElse,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,3140,resolveViewRefsInJoin,False,,,,,cr.table()).orElse(null);
op,notnull_ternary,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,3144,resolveViewRefsInJoin,False,,,,,String crDb = cr.databaseName() != null ? cr.databaseName() : db;
throw,INTERNAL_CUSTOM:NotImplementedException,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,3161,resolveViewRefsInJoin,True,,,INTERNAL_CUSTOM,,throw new NotImplementedException(
op,notnull_ternary,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,3163,resolveViewRefsInJoin,True,,,,,"+ (view.filter() != null ? ""~filter"" : view.distinct()"
op,null_ternary,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,3178,resolveViewRefsInJoin,False,,,,,yield onlyView == null
op,default_arrow,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,3203,resolveViewRefsInJoin,False,,,,,"default -> op.mapChildren(x -> resolveViewRefsInJoin(x, db,"
op,orElse,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,3224,viewChainReaches,False,,,,,"model.findView(db, walk).orElse(null);"
throw,INTERNAL_CUSTOM:NotImplementedException,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,3243,requireNonViewTarget,False,,,INTERNAL_CUSTOM,,throw new NotImplementedException(
throw,USER:ModelException,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,3263,determineTargetTable,True,,,USER,,"throw new ModelException(LegendCompileException.Phase.NORMALIZE,"
throw,INTERNAL_CUSTOM:NotImplementedException,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,3268,determineTargetTable,False,,,INTERNAL_CUSTOM,,throw new NotImplementedException(
throw,USER:ModelException,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,3290,containsTargetColumnRef,True,,,USER,,"case RelationalOperation.JoinNavigation ignored -> throw new ModelException(LegendCompileException.Phase.NORMALIZE,"
op,null_ternary,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,3360,buildNewInstanceToOne,True,,,,,"cd == null ? null : findPropertyDefDeep(cd, name, model, new HashSet<>());"
op,instanceof_else_default,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,3373,buildNewInstanceToOne,True,,,,,&& prop.type() instanceof TypeExpression.NameRef ptn
op,null_ternary,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,3375,buildNewInstanceToOne,True,,,,,String primitiveName = ptName == null ? null
op,orElseThrow,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,3445,booleanizeCaseLiterals,False,,,,,"model.findClass(nr.name()).orElseThrow(() -> new IllegalStateException(""F7.8: class unresolved at MappingNormalizer#10 (this default NEVER fired on the corpus census; a m"
op,orElse,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,3476,booleanizeCaseLiterals,False,,,,,"return model.findAssociationProperty(cd.qualifiedName(), propName).orElse(null);"
op,orElse,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,3489,booleanizeCaseLiterals,False,,,,,.orElse(null);
op,orElseThrow,com.legend.normalizer,com/legend/normalizer/MappingNormalizer.java,3493,booleanizeCaseLiterals,False,,,,,"ClassDefinition superCd = model.findClass(nr.name()).orElseThrow(() -> new IllegalStateException(""F7.8: class unresolved at MappingNormalizer#11 (this default NEVER fired"
comment,default,com.legend.normalizer,com/legend/normalizer/MissProbe.java,6,,False,,,javadoc,,/** * F7.8 VERDICT funnel. The full-sweep census over every * {@code findClass(...).orElse(null)} default in this package split the * 33 sites in two: * * <ul> * <li>23 sites NEVER fired — they now {@code orElseThrow} at the call * site (an
